Date,Location,Time,Venue,eventType,id,composerName,conductorName,interval,movement,workTitle,soloistInstrument,soloistName,soloistRoles,season,programID,orchestra
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Flute,"Kyle, John A.",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,French Horn,"Woehning, F. C.",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Cello,"Boucher, Alfred",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Oboe,"Wiese, Frederick",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Tenor,Johnson,A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Contrabass,"Rosier, F. W.",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Piano,"Scharfenberg, William",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Flute,"Kyle, John A.",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,French Horn,"Woehning, F. C.",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Cello,"Boucher, Alfred",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Oboe,"Wiese, Frederick",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Tenor,Johnson,A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Contrabass,"Rosier, F. W.",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Soprano,"Castellan, Jeanne Anais",S,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Flute,"Kyle, John A.",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Oboe,"Wiese, Frederick",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Clarinet,"Gröneveldt, W. Theodore",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,French Horn,"Woehning, F. C.",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Bassoon,"Reiff, Anton, Sr.",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Flute,"Kyle, John A.",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Oboe,"Wiese, Frederick",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Clarinet,"Gröneveldt, W. Theodore",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,French Horn,"Woehning, F. C.",A,1843-44,3368.0,New York Philharmonic
1844-01-13T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,"Herold,  Louis  Joseph Ferdinand [Hérold]","Etienne, Denis G.",,Overture,ZAMPA,Bassoon,"Reiff, Anton, Sr.",A,1843-44,3368.0,New York Philharmonic
1844-03-16T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,5e533e4f-d4ac-4aaa-b8d2-e189f6806655,"Spohr,  Louis","Loder, George",,,"SYMPHONY NO. 2, D MINOR, OP. 49",Flute,"Kyle, John A.",A,1843-44,4226.0,New York Philharmonic
1844-03-16T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,5e533e4f-d4ac-4aaa-b8d2-e189f6806655,"Spohr,  Louis","Loder, George",,,"SYMPHONY NO. 2, D MINOR, OP. 49",Clarinet,"Gröneveldt, W. Theodore",A,1843-44,4226.0,New York Philharmonic
1844-03-16T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,5e533e4f-d4ac-4aaa-b8d2-e189f6806655,"Spohr,  Louis","Loder, George",,,"SYMPHONY NO. 2, D MINOR, OP. 49",Piano,"Timm, Henry C.",S,1843-44,4226.0,New York Philharmonic
1844-03-16T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,5e533e4f-d4ac-4aaa-b8d2-e189f6806655,"Bochsa,  Robert  N. C.",,,,DIALOGO BRILLIANTE,Flute,"Kyle, John A.",A,1843-44,4226.0,New York Philharmonic
1844-03-16T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,5e533e4f-d4ac-4aaa-b8d2-e189f6806655,"Bochsa,  Robert  N. C.",,,,DIALOGO BRILLIANTE,Clarinet,"Gröneveldt, W. Theodore",A,1843-44,4226.0,New York Philharmonic
1844-03-16T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,5e533e4f-d4ac-4aaa-b8d2-e189f6806655,"Bochsa,  Robert  N. C.",,,,DIALOGO BRILLIANTE,Piano,"Timm, Henry C.",S,1843-44,4226.0,New York Philharmonic
1844-03-16T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,5e533e4f-d4ac-4aaa-b8d2-e189f6806655,,,Intermission,,,Flute,"Kyle, John A.",A,1843-44,4226.0,New York Philharmonic
1844-03-16T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,5e533e4f-d4ac-4aaa-b8d2-e189f6806655,,,Intermission,,,Clarinet,"Gröneveldt, W. Theodore",A,1843-44,4226.0,New York Philharmonic
1844-03-16T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,5e533e4f-d4ac-4aaa-b8d2-e189f6806655,,,Intermission,,,Piano,"Timm, Henry C.",S,1843-44,4226.0,New York Philharmonic
1844-03-16T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,5e533e4f-d4ac-4aaa-b8d2-e189f6806655,"Rossini,  Gioachino","Loder, George",,Overture,SEMIRAMIDE,Flute,"Kyle, John A.",A,1843-44,4226.0,New York Philharmonic
1844-03-16T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,5e533e4f-d4ac-4aaa-b8d2-e189f6806655,"Rossini,  Gioachino","Loder, George",,Overture,SEMIRAMIDE,Clarinet,"Gröneveldt, W. Theodore",A,1843-44,4226.0,New York Philharmonic
1844-03-16T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,5e533e4f-d4ac-4aaa-b8d2-e189f6806655,"Rossini,  Gioachino","Loder, George",,Overture,SEMIRAMIDE,Piano,"Timm, Henry C.",S,1843-44,4226.0,New York Philharmonic
1844-03-16T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,5e533e4f-d4ac-4aaa-b8d2-e189f6806655,"Hummel,  Johann","Loder, George",,Allegro moderato,"CONCERTO, PIANO, B MINOR",Flute,"Kyle, John A.",A,1843-44,4226.0,New York Philharmonic
1844-03-16T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,5e533e4f-d4ac-4aaa-b8d2-e189f6806655,"Hummel,  Johann","Loder, George",,Allegro moderato,"CONCERTO, PIANO, B MINOR",Clarinet,"Gröneveldt, W. Theodore",A,1843-44,4226.0,New York Philharmonic
1844-03-16T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,5e533e4f-d4ac-4aaa-b8d2-e189f6806655,"Hummel,  Johann","Loder, George",,Allegro moderato,"CONCERTO, PIANO, B MINOR",Piano,"Timm, Henry C.",S,1843-44,4226.0,New York Philharmonic
1844-03-16T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,5e533e4f-d4ac-4aaa-b8d2-e189f6806655,"Weber,  Carl  Maria Von","Loder, George",,Overture,"EURYANTHE, OP. 81, J. 291",Flute,"Kyle, John A.",A,1843-44,4226.0,New York Philharmonic
1844-03-16T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,5e533e4f-d4ac-4aaa-b8d2-e189f6806655,"Weber,  Carl  Maria Von","Loder, George",,Overture,"EURYANTHE, OP. 81, J. 291",Clarinet,"Gröneveldt, W. Theodore",A,1843-44,4226.0,New York Philharmonic
1844-03-16T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,5e533e4f-d4ac-4aaa-b8d2-e189f6806655,"Weber,  Carl  Maria Von","Loder, George",,Overture,"EURYANTHE, OP. 81, J. 291",Piano,"Timm, Henry C.",S,1843-44,4226.0,New York Philharmonic
1844-05-18T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,7550f75e-5c0c-4519-9196-05a6c4e2612c,"Beethoven,  Ludwig  van","Alpers, William",,,"SYMPHONY NO. 5 IN C MINOR, OP.67",Violin,"Vieuxtemps, Henri",S,1843-44,5087.0,New York Philharmonic
1844-05-18T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,7550f75e-5c0c-4519-9196-05a6c4e2612c,"Beethoven,  Ludwig  van","Alpers, William",,,"SYMPHONY NO. 5 IN C MINOR, OP.67",Tenor,Valtellina,S,1843-44,5087.0,New York Philharmonic
1844-05-18T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,7550f75e-5c0c-4519-9196-05a6c4e2612c,"Vieuxtemps,  Henri","Alpers, William",,,FANTASIA POUR LE VIOLON SUR LA QUATRIEME CORDE,Violin,"Vieuxtemps, Henri",S,1843-44,5087.0,New York Philharmonic
1844-05-18T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,7550f75e-5c0c-4519-9196-05a6c4e2612c,"Vieuxtemps,  Henri","Alpers, William",,,FANTASIA POUR LE VIOLON SUR LA QUATRIEME CORDE,Tenor,Valtellina,S,1843-44,5087.0,New York Philharmonic
1844-05-18T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,7550f75e-5c0c-4519-9196-05a6c4e2612c,"Mendelssohn,  Felix","Alpers, William",,Overture,"MIDSUMMER NIGHT'S DREAM, OP. 61",Violin,"Vieuxtemps, Henri",S,1843-44,5087.0,New York Philharmonic
1844-05-18T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,7550f75e-5c0c-4519-9196-05a6c4e2612c,"Mendelssohn,  Felix","Alpers, William",,Overture,"MIDSUMMER NIGHT'S DREAM, OP. 61",Tenor,Valtellina,S,1843-44,5087.0,New York Philharmonic
1844-05-18T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,7550f75e-5c0c-4519-9196-05a6c4e2612c,"Donizetti,  Gaetano","Alpers, William",,,ARIA [UNSPECIFIED],Violin,"Vieuxtemps, Henri",S,1843-44,5087.0,New York Philharmonic
1844-05-18T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,7550f75e-5c0c-4519-9196-05a6c4e2612c,"Donizetti,  Gaetano","Alpers, William",,,ARIA [UNSPECIFIED],Tenor,Valtellina,S,1843-44,5087.0,New York Philharmonic
1844-05-18T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,7550f75e-5c0c-4519-9196-05a6c4e2612c,"Weber,  Carl  Maria Von","Alpers, William",,,"RULER OF THE SPIRITS: OVERTURE, OP. 27",Violin,"Vieuxtemps, Henri",S,1843-44,5087.0,New York Philharmonic
1844-05-18T05:00:00Z,"Manhattan, NY",None,Apollo Rooms,Subscription Season,7550f75e-5c0c-4519-9196-05a6c4e2612c,"Weber,  Carl  Maria Von","Alpers, William",,,"RULER OF THE SPIRITS: OVERTURE, OP. 27",Tenor,Valtellina,S,1843-44,5087.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Beethoven,  Ludwig  van","Loder, George",,,"SYMPHONY NO. 8 IN F MAJOR, OP.93",Vocalist,"Ricci, Amalia",S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Beethoven,  Ludwig  van","Loder, George",,,"SYMPHONY NO. 8 IN F MAJOR, OP.93",Vocalist,Sanquirico,S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Beethoven,  Ludwig  van","Loder, George",,,"SYMPHONY NO. 8 IN F MAJOR, OP.93",Vocalist,Sanquirico,S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Beethoven,  Ludwig  van","Loder, George",,,"SYMPHONY NO. 8 IN F MAJOR, OP.93",Vocalist,"Ricci, Amalia",S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Donizetti,  Gaetano","Loder, George",,"""Quanto Amore,"" Adina/Dulcamara (duet)",L'ELISIR D'AMORE,Vocalist,"Ricci, Amalia",S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Donizetti,  Gaetano","Loder, George",,"""Quanto Amore,"" Adina/Dulcamara (duet)",L'ELISIR D'AMORE,Vocalist,Sanquirico,S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Donizetti,  Gaetano","Loder, George",,"""Quanto Amore,"" Adina/Dulcamara (duet)",L'ELISIR D'AMORE,Vocalist,Sanquirico,S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Donizetti,  Gaetano","Loder, George",,"""Quanto Amore,"" Adina/Dulcamara (duet)",L'ELISIR D'AMORE,Vocalist,"Ricci, Amalia",S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,,,Intermission,,,Vocalist,"Ricci, Amalia",S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,,,Intermission,,,Vocalist,Sanquirico,S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,,,Intermission,,,Vocalist,Sanquirico,S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,,,Intermission,,,Vocalist,"Ricci, Amalia",S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Mendelssohn,  Felix","Loder, George",,,"HEBRIDES (FINGAL'S CAVE) OVERTURE, OP.26",Vocalist,"Ricci, Amalia",S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Mendelssohn,  Felix","Loder, George",,,"HEBRIDES (FINGAL'S CAVE) OVERTURE, OP.26",Vocalist,Sanquirico,S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Mendelssohn,  Felix","Loder, George",,,"HEBRIDES (FINGAL'S CAVE) OVERTURE, OP.26",Vocalist,Sanquirico,S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Mendelssohn,  Felix","Loder, George",,,"HEBRIDES (FINGAL'S CAVE) OVERTURE, OP.26",Vocalist,"Ricci, Amalia",S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Mendelssohn,  Felix","Loder, George",,,"HEBRIDES (FINGAL'S CAVE) OVERTURE, OP.26",Vocalist,"Ricci, Amalia",S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Mendelssohn,  Felix","Loder, George",,,"HEBRIDES (FINGAL'S CAVE) OVERTURE, OP.26",Vocalist,Sanquirico,S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Mendelssohn,  Felix","Loder, George",,,"HEBRIDES (FINGAL'S CAVE) OVERTURE, OP.26",Vocalist,Sanquirico,S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Mendelssohn,  Felix","Loder, George",,,"HEBRIDES (FINGAL'S CAVE) OVERTURE, OP.26",Vocalist,"Ricci, Amalia",S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Donizetti,  Gaetano","Loder, George",,,CONVENIENSI TEATRALI,Vocalist,"Ricci, Amalia",S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Donizetti,  Gaetano","Loder, George",,,CONVENIENSI TEATRALI,Vocalist,Sanquirico,S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Donizetti,  Gaetano","Loder, George",,,CONVENIENSI TEATRALI,Vocalist,Sanquirico,S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Donizetti,  Gaetano","Loder, George",,,CONVENIENSI TEATRALI,Vocalist,"Ricci, Amalia",S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Donizetti,  Gaetano","Loder, George",,Cavatina [unspecified],BELISARIO,Vocalist,"Ricci, Amalia",S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Donizetti,  Gaetano","Loder, George",,Cavatina [unspecified],BELISARIO,Vocalist,Sanquirico,S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Donizetti,  Gaetano","Loder, George",,Cavatina [unspecified],BELISARIO,Vocalist,Sanquirico,S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Donizetti,  Gaetano","Loder, George",,Cavatina [unspecified],BELISARIO,Vocalist,"Ricci, Amalia",S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Lindpaintner,  Peter  Von","Loder, George",,,WAR JUBILEE,Vocalist,"Ricci, Amalia",S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Lindpaintner,  Peter  Von","Loder, George",,,WAR JUBILEE,Vocalist,Sanquirico,S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Lindpaintner,  Peter  Von","Loder, George",,,WAR JUBILEE,Vocalist,Sanquirico,S,1844-45,6310.0,New York Philharmonic
1844-11-16T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,91f716fc-090d-4c3b-85da-41122eb3fe96,"Lindpaintner,  Peter  Von","Loder, George",,,WAR JUBILEE,Vocalist,"Ricci, Amalia",S,1844-45,6310.0,New York Philharmonic
1845-01-11T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,253d22e1-9d44-410c-ae06-61abe434e5ec,"Haydn,  Franz  Joseph","Hill, Ureli Corelli",,,"SYMPHONY NO.   3, G MAJOR",Vocalist,"Loder, Edward",S,1844-45,1979.0,New York Philharmonic
1845-01-11T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,253d22e1-9d44-410c-ae06-61abe434e5ec,"Haydn,  Franz  Joseph","Hill, Ureli Corelli",,,"SYMPHONY NO.   3, G MAJOR",Clarinet,"Gröneveldt, W. Theodore",S,1844-45,1979.0,New York Philharmonic
1845-01-11T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,253d22e1-9d44-410c-ae06-61abe434e5ec,"Haydn,  Franz  Joseph","Hill, Ureli Corelli",,,"SYMPHONY NO.   3, G MAJOR",Vocalist,"Loder, Edward",S,1844-45,1979.0,New York Philharmonic
1845-01-11T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,253d22e1-9d44-410c-ae06-61abe434e5ec,"Haydn,  Franz  Joseph","Hill, Ureli Corelli",,,"SYMPHONY NO.   3, G MAJOR",Vocalist,"Loder, Edward",S,1844-45,1979.0,New York Philharmonic
1845-01-11T05:00:00Z,"Manhattan, NY",8:00PM,Apollo Rooms,Subscription Season,253d22e1-9d44-410c-ae06-61abe434e5ec,"Haydn,  Franz  Joseph","Hill, Ureli Corelli",,,"SYMPHONY NO.   3, G MAJOR",Vocalist,De Luce,S,1844-45,1979.0,New York Philharmonic
